window,scope,trade_size_bin,excluded_project,month,weighting,matched_projects,matched_cells,standardized_bin_rate_pct,standardized_reference_rate_pct,standardized_difference_pp,pooled_difference_pp,matched_pooled_difference_pp,interpretation
30m,all_projects,02_100_250,,2026-05,overlap_exposure,29,48,1.0024449220395457,0.6646244577747603,0.33782046426478535,0.3420991010504836,0.34205449818187006,observed_standardization_no_causal_or_significance_claim
30m,all_projects,02_100_250,,2026-05,equal_project,29,48,0.5022141102934635,0.3592165605477065,0.14299754974575704,0.3420991010504836,0.34205449818187006,observed_standardization_no_causal_or_significance_claim
30m,all_projects,02_100_250,,2026-06,overlap_exposure,28,47,0.6246036066167246,0.413815994847997,0.21078761176872765,0.21668103697040736,0.21661641891926484,observed_standardization_no_causal_or_significance_claim
30m,all_projects,02_100_250,,2026-06,equal_project,28,47,0.33982000682937824,0.2067127589384534,0.13310724789092482,0.21668103697040736,0.21661641891926484,observed_standardization_no_causal_or_significance_claim
30m,all_projects,03_250_500,,2024-01,overlap_exposure,23,40,2.6143637769600976,0.5885533897475047,2.025810387212593,2.0827850175143756,2.0828305399598164,observed_standardization_no_causal_or_significance_claim
30m,all_projects,03_250_500,,2024-01,equal_project,23,40,0.4474378775708471,0.039889449257636295,0.4075484283132108,2.0827850175143756,2.0828305399598164,observed_standardization_no_causal_or_significance_claim
30m,all_projects,03_250_500,,2024-02,overlap_exposure,23,39,1.926781287103423,0.5050719127666059,1.421709374336817,1.399613842445624,1.3995944692132687,observed_standardization_no_causal_or_significance_claim
30m,all_projects,03_250_500,,2024-02,equal_project,23,39,0.29427743924957145,0.031782096569787296,0.26249534267978414,1.399613842445624,1.3995944692132687,observed_standardization_no_causal_or_significance_claim
30m,all_projects,03_250_500,,2024-03,overlap_exposure,22,42,0.6683096413125508,0.20315353698474792,0.4651561043278029,0.46965296535452317,0.46964865055626837,observed_standardization_no_causal_or_significance_claim
30m,all_projects,03_250_500,,2024-03,equal_project,22,42,0.1744090077440118,0.03884709744737302,0.13556191029663878,0.46965296535452317,0.46964865055626837,observed_standardization_no_causal_or_significance_claim
30m,all_projects,03_250_500,,2024-04,overlap_exposure,23,41,2.129394670099697,0.4829032125992734,1.6464914575004235,1.6773574575634345,1.6773222011891817,observed_standardization_no_causal_or_significance_claim
30m,all_projects,03_250_500,,2024-04,equal_project,23,41,0.5298475235493674,0.07937143380397445,0.4504760897453929,1.6773574575634345,1.6773222011891817,observed_standardization_no_causal_or_significance_claim
30m,all_projects,03_250_500,,2024-05,overlap_exposure,24,42,3.392804435798564,0.7576431296673738,2.63516130613119,2.6625908112069787,2.662567277287095,observed_standardization_no_causal_or_significance_claim
30m,all_projects,03_250_500,,2024-05,equal_project,24,42,0.835511378740447,0.06839686875018232,0.7671145099902648,2.6625908112069787,2.662567277287095,observed_standardization_no_causal_or_significance_claim
30m,all_projects,03_250_500,,2024-06,overlap_exposure,24,42,2.9560994714034656,0.6021375810314281,2.353961890372038,2.417237537969937,2.4172239529375035,observed_standardization_no_causal_or_significance_claim
30m,all_projects,03_250_500,,2024-06,equal_project,24,42,0.6246487153757123,0.1956526500067752,0.42899606536893714,2.417237537969937,2.4172239529375035,observed_standardization_no_causal_or_significance_claim
30m,all_projects,03_250_500,,2024-07,overlap_exposure,23,42,3.755062813751158,0.7494591336183012,3.0056036801328565,3.0637772356112634,3.0637384787939266,observed_standardization_no_causal_or_significance_claim
30m,all_projects,03_250_500,,2024-07,equal_project,23,42,0.9815888161779078,0.09651545792756534,0.8850733582503425,3.0637772356112634,3.0637384787939266,observed_standardization_no_causal_or_significance_claim
30m,all_projects,03_250_500,,2024-08,overlap_exposure,24,43,3.175584171408128,0.7847012936896618,2.3908828777184663,2.464832428952587,2.4647993247098805,observed_standardization_no_causal_or_significance_claim
30m,all_projects,03_250_500,,2024-08,equal_project,24,43,0.7611531603014416,0.1274384166344004,0.6337147436670413,2.464832428952587,2.4647993247098805,observed_standardization_no_causal_or_significance_claim
30m,all_projects,03_250_500,,2024-09,overlap_exposure,25,45,2.4960532492700462,0.7450298172423798,1.7510234320276665,1.8010304710039498,1.8009797703279067,observed_standardization_no_causal_or_significance_claim
30m,all_projects,03_250_500,,2024-09,equal_project,25,45,0.6015589542138748,0.17599905959175746,0.42555989462211746,1.8010304710039498,1.8009797703279067,observed_standardization_no_causal_or_significance_claim
30m,all_projects,03_250_500,,2024-10,overlap_exposure,25,43,1.8187476406218477,0.3788407795094574,1.4399068611123902,1.4611774080661297,1.461155548281411,observed_standardization_no_causal_or_significance_claim
30m,all_projects,03_250_500,,2024-10,equal_project,25,43,0.6328012204073159,0.04362537582361173,0.5891758445837041,1.4611774080661297,1.461155548281411,observed_standardization_no_causal_or_significance_claim
30m,all_projects,03_250_500,,2024-11,overlap_exposure,24,43,1.1502419010872096,0.23644865172977245,0.913793249357437,0.9260820719836773,0.926060614531252,observed_standardization_no_causal_or_significance_claim
30m,all_projects,03_250_500,,2024-11,equal_project,24,43,0.7183608902516327,0.0762801643779882,0.6420807258736445,0.9260820719836773,0.926060614531252,observed_standardization_no_causal_or_significance_claim
30m,all_projects,03_250_500,,2024-12,overlap_exposure,25,47,0.8217416561880414,0.1426354436952712,0.6791062124927701,0.692907835067815,0.6928985282722815,observed_standardization_no_causal_or_significance_claim
30m,all_projects,03_250_500,,2024-12,equal_project,25,47,0.35857761272979627,0.025275298467818223,0.33330231426197804,0.692907835067815,0.6928985282722815,observed_standardization_no_causal_or_significance_claim
30m,all_projects,03_250_500,,2025-01,overlap_exposure,27,48,1.032149238821738,0.18429926429359153,0.8478499745281463,0.8636418953425463,0.863629938081122,observed_standardization_no_causal_or_significance_claim
30m,all_projects,03_250_500,,2025-01,equal_project,27,48,0.33481746839544885,0.05501449738141798,0.2798029710140309,0.8636418953425463,0.863629938081122,observed_standardization_no_causal_or_significance_claim
30m,all_projects,03_250_500,,2025-02,overlap_exposure,26,45,1.800082682029295,0.4580111699109877,1.342071512118307,1.3264968164320952,1.3264684204096007,observed_standardization_no_causal_or_significance_claim
30m,all_projects,03_250_500,,2025-02,equal_project,26,45,0.5228029604413394,0.16440595905600242,0.35839700138533703,1.3264968164320952,1.3264684204096007,observed_standardization_no_causal_or_significance_claim
30m,all_projects,03_250_500,,2025-03,overlap_exposure,27,47,1.5645906222315944,0.6212594310599391,0.9433311911716553,0.9366130165673957,0.9366187922625006,observed_standardization_no_causal_or_significance_claim
