window,scope,trade_size_bin,excluded_project,month,project,matched_versions,difference_pp,interpretation
30m,all_projects,07_5000_10000,,2024-07,swaap,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-07,uniswap,3,2.758608577001658,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-07,verse_dex,1,22.07616574705182,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-08,0x-API,2,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-08,1inch-LOP,2,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-08,airswap,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-08,balancer,2,3.5577693423787773,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-08,bancor,2,3.587443946188341,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-08,carbon_defi,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-08,clipper,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-08,curve,8,1.2581662427377156,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-08,defiswap,1,-0.23171987641606592,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-08,dodo,2,3.4305272400447686,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-08,fraxswap,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-08,integral,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-08,kyberswap,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-08,maverick,2,0.003845636164362485,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-08,origin_arm,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-08,pancakeswap,3,-0.03608381638563778,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-08,shibaswap,1,4.587514134051201,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-08,solidly,1,0.8176183667719537,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-08,sushiswap,2,3.9226961003853447,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-08,swaap,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-08,uniswap,3,2.3733021315826512,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-08,verse_dex,1,5.5766360350315605,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-09,0x API,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-09,0x-API,2,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-09,1inch-LOP,2,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-09,airswap,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-09,balancer,2,2.0412057416274103,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-09,bancor,2,0.6048387096774194,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-09,carbon_defi,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-09,clipper,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-09,curve,8,1.494459848124759,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-09,defiswap,1,-1.4213602550478215,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-09,dodo,2,4.630183540185529,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-09,fraxswap,1,0.1314060446780552,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-09,integral,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-09,kyberswap,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-09,maverick,2,-0.38860103626943004,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-09,origin_arm,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-09,pancakeswap,4,11.00209663721008,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-09,shibaswap,1,1.0854443469909965,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-09,solidly,1,-0.06606010688221886,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-09,sushiswap,2,9.021232240979387,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-09,swaap,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-09,uniswap,3,7.511436666873525,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-09,valantis,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-09,verse_dex,1,-0.14705882352941177,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-10,0x API,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-10,0x-API,2,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-10,1inch-LOP,2,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-10,airswap,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-10,balancer,2,1.455094520596117,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-10,bancor,2,0.12658227848101267,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-10,clipper,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-10,curve,8,0.18716888791624722,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-10,defiswap,1,-0.05680742283658398,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-10,dodo,2,4.961018711018711,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-10,fluid,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-10,fraxswap,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-10,integral,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-10,kyberswap,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-10,maverick,2,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-10,origin_arm,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-10,pancakeswap,3,0.2907401537668923,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-10,shibaswap,1,1.5993420411046997,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-10,solidly,1,0.07956580683991092,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-10,sushiswap,2,2.5720052706527494,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-10,swaap,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-10,uniswap,3,2.038558541175542,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-10,valantis,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-10,verse_dex,1,11.11111111111111,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-11,0x API,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-11,0x-API,2,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-11,1inch-LOP,2,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-11,airswap,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-11,balancer,2,1.622047422826204,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-11,bancor,2,0.6034239783631905,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-11,carbon_defi,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-11,clipper,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-11,curve,8,0.26422278990950454,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-11,defiswap,1,5.946030671020781,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-11,dodo,2,2.3515435705467196,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-11,fluid,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-11,fraxswap,1,0.33333333333333337,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-11,kyberswap,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-11,maverick,2,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-11,origin_arm,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-11,pancakeswap,3,0.3908257674971432,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-11,shibaswap,1,0.5254867879423814,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-11,solidly,1,0.612060382022729,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-11,sushiswap,2,2.434762942798401,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-11,swaap,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-11,uniswap,3,1.9118056544662425,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-11,valantis,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-11,verse_dex,1,17.647058823529413,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-11,xchange,1,48.837209302325576,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-12,0x API,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-12,0x-API,2,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-12,1inch-LOP,2,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-12,airswap,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-12,balancer,3,0.9449509134126522,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-12,bancor,2,0.27384755819260614,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-12,carbon_defi,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-12,clipper,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-12,curve,8,0.12651023638264092,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-12,defiswap,1,3.492332672878975,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-12,dodo,2,2.9629629629629632,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-12,fluid,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-12,fraxswap,1,0.12836970474967907,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-12,integral,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-12,kyberswap,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-12,maverick,2,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-12,origin_arm,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-12,pancakeswap,3,0.4522160747860348,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-12,shibaswap,1,0.3289626076080877,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-12,solidly,1,2.5902005995767263,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-12,sushiswap,2,2.2300983699830694,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-12,swaap,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-12,uniswap,3,1.4633005044533316,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-12,valantis,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-12,verse_dex,1,14.664212405176261,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2024-12,xchange,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-01,0x API,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-01,0x-API,2,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-01,1inch-LOP,2,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-01,airswap,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-01,balancer,3,1.160122112050442,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-01,bancor,2,1.4306151645207439,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-01,carbon_defi,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-01,clipper,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-01,curve,8,0.3534203861835915,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-01,defiswap,1,-0.061342166605324495,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-01,dodo,2,2.1016054787372354,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-01,fluid,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-01,fraxswap,1,0.07621951219512195,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-01,integral,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-01,kyberswap,1,-0.2518891687657431,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-01,maverick,2,0.18587360594795538,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-01,origin_arm,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-01,pancakeswap,2,0.3493346443026243,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-01,shibaswap,1,1.3220617588352708,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-01,solidly,1,2.4865773336361574,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-01,sushiswap,2,1.611445503323712,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-01,swaap,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-01,uniswap,4,7.556000850803813,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-01,valantis,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-01,verse_dex,1,12.37331081081081,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-01,xchange,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-02,0x API,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-02,0x-API,2,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-02,1inch-LOP,2,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-02,airswap,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-02,balancer,3,2.132255080024643,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-02,bancor,2,2.029488732511582,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-02,carbon_defi,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-02,clipper,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-02,curve,8,0.23953156839138612,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-02,defiswap,1,-0.18908698001080498,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-02,dodo,2,0.9885542415288624,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-02,fluid,1,0.014351320321469576,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-02,fraxswap,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-02,integral,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-02,kyberswap,1,-0.09216589861751152,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-02,maverick,2,2.474340875225434,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-02,origin_arm,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-02,pancakeswap,2,-0.6488689795373688,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-02,shibaswap,1,2.4446212448064895,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-02,solidly,1,3.5775839963661404,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-02,sushiswap,2,1.1626448863190428,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-02,swaap,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-02,uniswap,4,2.4981657489608886,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-02,valantis,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-02,verse_dex,1,4.565183450429352,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-03,0x API,1,-0.0033063316250619935,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-03,0x-API,2,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-03,1inch-LOP,2,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-03,airswap,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-03,balancer,3,1.9654863776105655,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-03,bancor,2,6.435643564356436,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-03,carbon_defi,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-03,clipper,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-03,curve,8,0.6001950093097594,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-03,defiswap,1,-0.21010556523521573,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-03,dodo,2,0.46504586240170365,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-03,ekubo,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-03,fluid,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-03,fraxswap,1,-0.06557377049180328,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-03,integral,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-03,kyberswap,1,-1.2345679012345678,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-03,maverick,2,0.910271474755694,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-03,origin_arm,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-03,pancakeswap,3,-0.13097388107413518,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-03,shibaswap,1,6.4243249497160955,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-03,solidly,1,1.2919681721145584,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-03,sushiswap,2,-0.09027724596781739,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-03,swaap,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-03,uniswap,4,0.49871808466370987,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-03,valantis,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-03,verse_dex,1,10.865238262498536,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-04,0x API,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-04,0x-API,2,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-04,1inch-LOP,2,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-04,airswap,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-04,balancer,3,0.7949919941553154,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-04,bancor,2,1.8474457891095184,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-04,carbon_defi,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-04,clipper,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-04,curve,8,0.3346437492583014,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-04,defiswap,1,-0.13029315960912052,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-04,dodo,2,-0.12445445305805218,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-04,ekubo,1,2.9451269585847273,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-04,fluid,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-04,fraxswap,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-04,integral,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-04,maverick,2,1.085049296583935,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-04,origin_arm,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-04,pancakeswap,3,-0.15104278835893462,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-04,shibaswap,1,3.8469812885012957,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-04,solidly,1,6.560173448200704,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-04,sushiswap,2,-0.18662468924796374,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-04,swaap,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-04,uniswap,4,0.5124578696671084,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-04,valantis,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-04,verse_dex,1,-0.5139355603874284,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-05,0x API,1,-0.004070445849502049,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-05,0x-API,2,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-05,1inch-LOP,2,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-05,balancer,3,0.694660882814321,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-05,bancor,2,4.523030667948783,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-05,carbon_defi,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-05,clipper,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-05,curve,8,0.27232490309170987,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-05,defiswap,1,-0.08187400500341142,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-05,dfx,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-05,dodo,2,0.11708168706105518,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-05,ekubo,1,3.4288519465629683,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-05,fluid,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-05,fraxswap,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-05,integral,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-05,kyberswap,1,-0.09319664492078285,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-05,maverick,2,1.069998995109533,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-05,native,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-05,origin_arm,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-05,pancakeswap,3,-0.29035646922240527,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-05,shibaswap,1,4.254311402062029,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-05,solidly,1,5.634939631610881,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-05,sushiswap,2,-0.029074234044881603,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-05,swaap,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-05,uniswap,4,0.5541222452374959,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-05,verse_dex,1,-0.46054008792128953,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-06,0x API,1,-0.0007160092508395208,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-06,0x-API,2,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-06,1inch-LOP,2,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-06,airswap,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-06,balancer,3,0.09844111887947493,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-06,bancor,2,3.5971828579468936,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-06,carbon_defi,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-06,clipper,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-06,curve,8,0.5378712566938395,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-06,defiswap,1,-0.05893330714075238,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-06,dodo,2,0.6048015467328841,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-06,ekubo,1,3.001155622414508,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-06,fluid,1,0.017111567419575632,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-06,fraxswap,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-06,kyberswap,1,-0.11376564277588168,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-06,maverick,2,1.1815369550813337,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-06,native,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-06,origin_arm,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-06,pancakeswap,2,-0.24781517693764074,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-06,shibaswap,1,5.733892357550505,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-06,solidly,1,5.931591018235513,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-06,sushiswap,2,-0.08824055666492356,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-06,swaap,1,0.0,equal_matched_versions_within_project_month
