sample,excluded_project,trade_size_bin,trade_size,full_log_odds,loo_log_odds,log_odds_change_loo_minus_full,full_odds_ratio_vs_under_100,loo_odds_ratio_vs_under_100,OR_ratio_loo_vs_full,covariance_valid,status
24m_primary_all_project_versions,eulerswap,09_25000_50000,$25k–50k,1.8699601737307865,1.8699601737307787,-7.771561172376096e-15,6.488037999793154,6.488037999793104,0.9999999999999922,True,ok
24m_primary_all_project_versions,eulerswap,10_50000_100000,$50k–100k,1.613626568679092,1.613626568679106,1.3988810110276972e-14,5.020987204633078,5.0209872046331485,1.000000000000014,True,ok
24m_primary_all_project_versions,eulerswap,11_100000_plus,≥$100k,1.7461015254186734,1.7461015254186782,4.884981308350689e-15,5.732212176502031,5.73221217650206,1.0000000000000049,True,ok
24m_primary_all_project_versions,fluid,02_100_250,$100–250,0.8273084816202131,0.8273486945155766,4.021289536348949e-05,2.287154529987947,2.2872465049430186,1.0000402137039128,True,ok
24m_primary_all_project_versions,fluid,03_250_500,$250–500,1.205295906884678,1.2053336669331407,3.776004846267611e-05,3.337746594150325,3.3378726300030213,1.0000377607613822,True,ok
24m_primary_all_project_versions,fluid,04_500_1000,$500–1k,1.460651348536876,1.460680078333474,2.872979659795938e-05,4.30876512239444,4.308888914118241,1.0000287302093025,True,ok
24m_primary_all_project_versions,fluid,05_1000_2500,$1k–2.5k,1.6237987659614566,1.623880069134477,8.130317302046386e-05,5.072322329889904,5.072734742554908,1.000081306478213,True,ok
24m_primary_all_project_versions,fluid,06_2500_5000,$2.5k–5k,1.820145693432597,1.8203046944349668,0.000159001002369763,6.172757714633513,6.173739267329389,1.000159013643699,True,ok
24m_primary_all_project_versions,fluid,07_5000_10000,$5k–10k,1.9746747087741696,1.9749789411068692,0.0003042323326996055,7.204275784919845,7.206467891985318,1.0003042786160492,True,ok
24m_primary_all_project_versions,fluid,08_10000_25000,$10k–25k,1.997572755231707,1.9984260282353163,0.0008532730036092673,7.3711427999472265,7.377435081239278,1.0008536371445818,True,ok
24m_primary_all_project_versions,fluid,09_25000_50000,$25k–50k,1.8699601737307865,1.8721775649415997,0.0022173912108132132,6.488037999793154,6.502440480294952,1.0022198514407987,True,ok
24m_primary_all_project_versions,fluid,10_50000_100000,$50k–100k,1.613626568679092,1.6168070241994315,0.003180455520339409,5.020987204633078,5.0369816524381354,1.0031855185351395,True,ok
24m_primary_all_project_versions,fluid,11_100000_plus,≥$100k,1.7461015254186734,1.7241198946542373,-0.021981630764436044,5.732212176502031,5.607583592982645,0.9782582047415701,True,ok
24m_primary_all_project_versions,fraxswap,02_100_250,$100–250,0.8273084816202131,0.8272490030609252,-5.947855928789547e-05,2.287154529987947,2.2870184973771863,0.9999405232095265,True,ok
24m_primary_all_project_versions,fraxswap,03_250_500,$250–500,1.205295906884678,1.2052496130565256,-4.629382815246608e-05,3.337746594150325,3.337592080659617,0.9999537072433903,True,ok
24m_primary_all_project_versions,fraxswap,04_500_1000,$500–1k,1.460651348536876,1.4606669325321466,1.558399527068488e-05,4.30876512239444,4.308832270692948,1.0000155841167018,True,ok
24m_primary_all_project_versions,fraxswap,05_1000_2500,$1k–2.5k,1.6237987659614566,1.6238499334688157,5.116750735911779e-05,5.072322329889904,5.072581874620118,1.0000511688164384,True,ok
24m_primary_all_project_versions,fraxswap,06_2500_5000,$2.5k–5k,1.820145693432597,1.8203116626349867,0.00016596920238964863,6.172757714633513,6.17378228732936,1.0001659829760396,True,ok
24m_primary_all_project_versions,fraxswap,07_5000_10000,$5k–10k,1.9746747087741696,1.9750553499695602,0.0003806411953906075,7.204275784919845,7.207018551038312,1.000380713648443,True,ok
24m_primary_all_project_versions,fraxswap,08_10000_25000,$10k–25k,1.997572755231707,1.9969045822276223,-0.0006681730040847267,7.3711427999472265,7.366219246395011,0.999332050173787,True,ok
24m_primary_all_project_versions,fraxswap,09_25000_50000,$25k–50k,1.8699601737307865,1.868435180350617,-0.001524993380169537,6.488037999793154,6.478151325265825,0.9984761688313719,True,ok
24m_primary_all_project_versions,fraxswap,10_50000_100000,$50k–100k,1.613626568679092,1.6123518433806545,-0.001274725298437529,5.020987204633078,5.014590902850177,0.9987260868187436,True,ok
24m_primary_all_project_versions,fraxswap,11_100000_plus,≥$100k,1.7461015254186734,1.7453519558926536,-0.0007495695260197888,5.732212176502031,5.727917094870098,0.999250711331039,True,ok
24m_primary_all_project_versions,integral,02_100_250,$100–250,0.8273084816202131,0.8273084816202101,-2.9976021664879227e-15,2.287154529987947,2.28715452998794,0.999999999999997,True,ok
24m_primary_all_project_versions,integral,03_250_500,$250–500,1.205295906884678,1.2052959068846825,4.440892098500626e-15,3.337746594150325,3.33774659415034,1.0000000000000044,True,ok
24m_primary_all_project_versions,integral,04_500_1000,$500–1k,1.460651348536876,1.4606513485368768,8.881784197001252e-16,4.30876512239444,4.308765122394443,1.0000000000000009,True,ok
24m_primary_all_project_versions,integral,05_1000_2500,$1k–2.5k,1.6237987659614566,1.623798765961452,-4.6629367034256575e-15,5.072322329889904,5.0723223298898805,0.9999999999999953,True,ok
24m_primary_all_project_versions,integral,06_2500_5000,$2.5k–5k,1.820145693432597,1.820145693432595,-1.9984014443252818e-15,6.172757714633513,6.172757714633501,0.999999999999998,True,ok
24m_primary_all_project_versions,integral,07_5000_10000,$5k–10k,1.9746747087741696,1.9746747087741834,1.3766765505351941e-14,7.204275784919845,7.204275784919944,1.0000000000000138,True,ok
24m_primary_all_project_versions,integral,08_10000_25000,$10k–25k,1.997572755231707,1.9975727552317235,1.6431300764452317e-14,7.3711427999472265,7.371142799947347,1.0000000000000164,True,ok
24m_primary_all_project_versions,integral,09_25000_50000,$25k–50k,1.8699601737307865,1.8699601737308105,2.398081733190338e-14,6.488037999793154,6.48803799979331,1.000000000000024,True,ok
24m_primary_all_project_versions,integral,10_50000_100000,$50k–100k,1.613626568679092,1.6136265686791087,1.6653345369377348e-14,5.020987204633078,5.020987204633163,1.0000000000000167,True,ok
24m_primary_all_project_versions,integral,11_100000_plus,≥$100k,1.7461015254186734,1.7461015254186898,1.6431300764452317e-14,5.732212176502031,5.7322121765021254,1.0000000000000164,True,ok
24m_primary_all_project_versions,kyberswap,02_100_250,$100–250,0.8273084816202131,0.8273172223424314,8.740722218347763e-06,2.287154529987947,2.2871745214577337,1.0000087407604186,True,ok
24m_primary_all_project_versions,kyberswap,03_250_500,$250–500,1.205295906884678,1.2053707413354806,7.483445080258555e-05,3.337746594150325,3.3379963819298655,1.00007483725097,True,ok
24m_primary_all_project_versions,kyberswap,04_500_1000,$500–1k,1.460651348536876,1.4607570647871646,0.00010571625028865661,4.30876512239444,4.309220652964622,1.0001057218384484,True,ok
24m_primary_all_project_versions,kyberswap,05_1000_2500,$1k–2.5k,1.6237987659614566,1.6239018190441683,0.00010305308271174596,5.072322329889904,5.072845075277305,1.0001030583928632,True,ok
24m_primary_all_project_versions,kyberswap,06_2500_5000,$2.5k–5k,1.820145693432597,1.8202472236079974,0.00010153017540037723,6.172757714633513,6.173384467623616,1.000101535329763,True,ok
24m_primary_all_project_versions,kyberswap,07_5000_10000,$5k–10k,1.9746747087741696,1.974775499235284,0.00010079046111433065,7.204275784919845,7.205001943792531,1.0001007955406436,True,ok
24m_primary_all_project_versions,kyberswap,08_10000_25000,$10k–25k,1.997572755231707,1.9976656088502789,9.285361857180874e-05,7.3711427999472265,7.371827269006434,1.0000928579296025,True,ok
24m_primary_all_project_versions,kyberswap,09_25000_50000,$25k–50k,1.8699601737307865,1.8700477002637679,8.752653298138569e-05,6.488037999793154,6.488605900117938,1.0000875303635401,True,ok
24m_primary_all_project_versions,kyberswap,10_50000_100000,$50k–100k,1.613626568679092,1.6137126335295453,8.606485045326018e-05,5.020987204633078,5.0214193537421306,1.0000860685541388,True,ok
24m_primary_all_project_versions,kyberswap,11_100000_plus,≥$100k,1.7461015254186734,1.746181749869094,8.022445042055182e-05,5.732212176502031,5.7326720585202295,1.000080227668488,True,ok
24m_primary_all_project_versions,mauve,02_100_250,$100–250,0.8273084816202131,0.8273084816202206,7.549516567451064e-15,2.287154529987947,2.2871545299879643,1.0000000000000075,True,ok
24m_primary_all_project_versions,mauve,03_250_500,$250–500,1.205295906884678,1.205295906884689,1.0880185641326534e-14,3.337746594150325,3.3377465941503615,1.0000000000000109,True,ok
24m_primary_all_project_versions,mauve,04_500_1000,$500–1k,1.460651348536876,1.4606513485368708,-5.10702591327572e-15,4.30876512239444,4.3087651223944174,0.9999999999999949,True,ok
24m_primary_all_project_versions,mauve,05_1000_2500,$1k–2.5k,1.6237987659614566,1.6237987659614495,-7.105427357601002e-15,5.072322329889904,5.072322329889868,0.9999999999999929,True,ok
24m_primary_all_project_versions,mauve,06_2500_5000,$2.5k–5k,1.820145693432597,1.8201456934326035,6.439293542825908e-15,6.172757714633513,6.172757714633553,1.0000000000000064,True,ok
24m_primary_all_project_versions,mauve,07_5000_10000,$5k–10k,1.9746747087741696,1.974674708774187,1.7319479184152442e-14,7.204275784919845,7.20427578491997,1.0000000000000173,True,ok
24m_primary_all_project_versions,mauve,08_10000_25000,$10k–25k,1.997572755231707,1.9975727552317346,2.7533531010703882e-14,7.3711427999472265,7.371142799947429,1.0000000000000275,True,ok
24m_primary_all_project_versions,mauve,09_25000_50000,$25k–50k,1.8699601737307865,1.869960173730745,-4.1522341120980855e-14,6.488037999793154,6.488037999792884,0.9999999999999585,True,ok
24m_primary_all_project_versions,mauve,10_50000_100000,$50k–100k,1.613626568679092,1.6136265686790874,-4.6629367034256575e-15,5.020987204633078,5.020987204633055,0.9999999999999953,True,ok
24m_primary_all_project_versions,mauve,11_100000_plus,≥$100k,1.7461015254186734,1.7461015254186634,-9.992007221626409e-15,5.732212176502031,5.7322121765019745,0.99999999999999,True,ok
24m_primary_all_project_versions,maverick,02_100_250,$100–250,0.8273084816202131,0.827088252059534,-0.00022022956067913046,2.287154529987947,2.28665088641124,0.9997797946880704,True,ok
24m_primary_all_project_versions,maverick,03_250_500,$250–500,1.205295906884678,1.2051750315944734,-0.00012087529020465837,3.337746594150325,3.3373431674447787,0.9998791320149188,True,ok
24m_primary_all_project_versions,maverick,04_500_1000,$500–1k,1.460651348536876,1.4605179066027607,-0.00013344193411524152,4.30876512239444,4.308190190803704,0.9998665669688637,True,ok
24m_primary_all_project_versions,maverick,05_1000_2500,$1k–2.5k,1.6237987659614566,1.6234303317122645,-0.00036843424919208445,5.072322329889904,5.070453856846498,0.9996316336143712,True,ok
24m_primary_all_project_versions,maverick,06_2500_5000,$2.5k–5k,1.820145693432597,1.8194547258802207,-0.0006909675523762981,6.172757714633513,6.168494012553553,0.9993092711107303,True,ok
24m_primary_all_project_versions,maverick,07_5000_10000,$5k–10k,1.9746747087741696,1.9741978005421572,-0.0004769082320124074,7.204275784919845,7.200840825637612,0.9995232054706426,True,ok
24m_primary_all_project_versions,maverick,08_10000_25000,$10k–25k,1.997572755231707,1.9960838557628795,-0.0014888994688275758,7.3711427999472265,7.360176075548738,0.9985122083920872,True,ok
24m_primary_all_project_versions,maverick,09_25000_50000,$25k–50k,1.8699601737307865,1.858403666258826,-0.011556507471960575,6.488037999793154,6.413490524067533,0.9885100124678681,True,ok
24m_primary_all_project_versions,maverick,10_50000_100000,$50k–100k,1.613626568679092,1.5952062337036563,-0.018420334975435715,5.020987204633078,4.929345564490395,0.9817482824775731,True,ok
24m_primary_all_project_versions,maverick,11_100000_plus,≥$100k,1.7461015254186734,1.6806383541281882,-0.06546317129048518,5.732212176502031,5.368982189380103,0.9366335411290405,True,ok
24m_primary_all_project_versions,native,02_100_250,$100–250,0.8273084816202131,0.8273084816202191,5.995204332975845e-15,2.287154529987947,2.2871545299879608,1.000000000000006,True,ok
24m_primary_all_project_versions,native,03_250_500,$250–500,1.205295906884678,1.2052959068846743,-3.774758283725532e-15,3.337746594150325,3.3377465941503126,0.9999999999999962,True,ok
24m_primary_all_project_versions,native,04_500_1000,$500–1k,1.460651348536876,1.4606513485368677,-8.215650382226158e-15,4.30876512239444,4.308765122394404,0.9999999999999918,True,ok
24m_primary_all_project_versions,native,05_1000_2500,$1k–2.5k,1.6237987659614566,1.6237987659614481,-8.43769498715119e-15,5.072322329889904,5.072322329889861,0.9999999999999916,True,ok
24m_primary_all_project_versions,native,06_2500_5000,$2.5k–5k,1.820145693432597,1.8201456934325912,-5.773159728050814e-15,6.172757714633513,6.1727577146334776,0.9999999999999942,True,ok
24m_primary_all_project_versions,native,07_5000_10000,$5k–10k,1.9746747087741696,1.9746747087741716,1.9984014443252818e-15,7.204275784919845,7.204275784919859,1.000000000000002,True,ok
24m_primary_all_project_versions,native,08_10000_25000,$10k–25k,1.997572755231707,1.9975727552317144,7.327471962526033e-15,7.3711427999472265,7.37114279994728,1.0000000000000073,True,ok
24m_primary_all_project_versions,native,09_25000_50000,$25k–50k,1.8699601737307865,1.8699601737308038,1.7319479184152442e-14,6.488037999793154,6.488037999793266,1.0000000000000173,True,ok
24m_primary_all_project_versions,native,10_50000_100000,$50k–100k,1.613626568679092,1.6136265686790803,-1.176836406102666e-14,5.020987204633078,5.02098720463302,0.9999999999999882,True,ok
24m_primary_all_project_versions,native,11_100000_plus,≥$100k,1.7461015254186734,1.746101525418681,7.549516567451064e-15,5.732212176502031,5.732212176502075,1.0000000000000075,True,ok
24m_primary_all_project_versions,origin_arm,02_100_250,$100–250,0.8273084816202131,0.8273084816202199,6.772360450213455e-15,2.287154529987947,2.2871545299879625,1.0000000000000067,True,ok
24m_primary_all_project_versions,origin_arm,03_250_500,$250–500,1.205295906884678,1.205295906884684,5.995204332975845e-15,3.337746594150325,3.337746594150345,1.000000000000006,True,ok
24m_primary_all_project_versions,origin_arm,04_500_1000,$500–1k,1.460651348536876,1.4606513485368788,2.886579864025407e-15,4.30876512239444,4.308765122394452,1.0000000000000029,True,ok
24m_primary_all_project_versions,origin_arm,05_1000_2500,$1k–2.5k,1.6237987659614566,1.6237987659614441,-1.2434497875801753e-14,5.072322329889904,5.0723223298898406,0.9999999999999876,True,ok
24m_primary_all_project_versions,origin_arm,06_2500_5000,$2.5k–5k,1.820145693432597,1.8201456934325833,-1.3766765505351941e-14,6.172757714633513,6.172757714633428,0.9999999999999862,True,ok
24m_primary_all_project_versions,origin_arm,07_5000_10000,$5k–10k,1.9746747087741696,1.9746747087741845,1.4876988529977098e-14,7.204275784919845,7.204275784919952,1.0000000000000149,True,ok
24m_primary_all_project_versions,origin_arm,08_10000_25000,$10k–25k,1.997572755231707,1.9975727552317233,1.6209256159527285e-14,7.3711427999472265,7.371142799947346,1.0000000000000162,True,ok
24m_primary_all_project_versions,origin_arm,09_25000_50000,$25k–50k,1.8699601737307865,1.8699601737307814,-5.10702591327572e-15,6.488037999793154,6.488037999793121,0.9999999999999949,True,ok
24m_primary_all_project_versions,origin_arm,10_50000_100000,$50k–100k,1.613626568679092,1.6136265686790994,7.327471962526033e-15,5.020987204633078,5.020987204633116,1.0000000000000073,True,ok
24m_primary_all_project_versions,origin_arm,11_100000_plus,≥$100k,1.7461015254186734,1.7461015254186802,6.8833827526759706e-15,5.732212176502031,5.732212176502071,1.0000000000000069,True,ok
24m_primary_all_project_versions,pancakeswap,02_100_250,$100–250,0.8273084816202131,0.8366184832513519,0.00931000163113882,2.287154529987947,2.3085473715672964,1.0093534745024257,True,ok
24m_primary_all_project_versions,pancakeswap,03_250_500,$250–500,1.205295906884678,1.2141400112206915,0.008844104336013459,3.337746594150325,3.367396895188351,1.008883328977098,True,ok
24m_primary_all_project_versions,pancakeswap,04_500_1000,$500–1k,1.460651348536876,1.4702459251257598,0.009594576588883852,4.30876512239444,4.350304858791608,1.0096407520988482,True,ok
24m_primary_all_project_versions,pancakeswap,05_1000_2500,$1k–2.5k,1.6237987659614566,1.6352804746570062,0.011481708695549653,5.072322329889904,5.130896881775425,1.0115478765102046,True,ok
24m_primary_all_project_versions,pancakeswap,06_2500_5000,$2.5k–5k,1.820145693432597,1.8360039860627968,0.015858292630199777,6.172757714633513,6.271427411446338,1.0159847026846547,True,ok
24m_primary_all_project_versions,pancakeswap,07_5000_10000,$5k–10k,1.9746747087741696,1.995176914360253,0.02050220558608329,7.204275784919845,7.353503853249875,1.0207138195129062,True,ok
24m_primary_all_project_versions,pancakeswap,08_10000_25000,$10k–25k,1.997572755231707,2.0199180616804973,0.02234530644879018,7.3711427999472265,7.537707281290037,1.0225968327928747,True,ok
24m_primary_all_project_versions,pancakeswap,09_25000_50000,$25k–50k,1.8699601737307865,1.8753864961647773,0.005426322433990771,6.488037999793154,6.523339879011728,1.005441071587389,True,ok
24m_primary_all_project_versions,pancakeswap,10_50000_100000,$50k–100k,1.613626568679092,1.615413260465245,0.001786691786152872,5.020987204633078,5.0299661801722895,1.0017882888709466,True,ok
24m_primary_all_project_versions,pancakeswap,11_100000_plus,≥$100k,1.7461015254186734,1.7547460607862047,0.008644535367531292,5.732212176502031,5.781979284241546,1.008682007261267,True,ok
24m_primary_all_project_versions,shibaswap,02_100_250,$100–250,0.8273084816202131,0.8257739711858173,-0.001534510434395786,2.287154529987947,2.28364755892661,0.9984666663247475,True,ok
24m_primary_all_project_versions,shibaswap,03_250_500,$250–500,1.205295906884678,1.2035946641255173,-0.001701242759160726,3.337746594150325,3.3320731042852536,0.9983002035340205,True,ok
24m_primary_all_project_versions,shibaswap,04_500_1000,$500–1k,1.460651348536876,1.4600558399439987,-0.0005955085928772696,4.30876512239444,4.3061999795974595,0.9994046686871725,True,ok
24m_primary_all_project_versions,shibaswap,05_1000_2500,$1k–2.5k,1.6237987659614566,1.623972644455079,0.00017387849362249241,5.072322329889904,5.07320437433785,1.000173893611364,True,ok
24m_primary_all_project_versions,shibaswap,06_2500_5000,$2.5k–5k,1.820145693432597,1.8211185374931438,0.0009728440605467625,6.172757714633513,6.178765767288711,1.0009733174268212,True,ok
24m_primary_all_project_versions,shibaswap,07_5000_10000,$5k–10k,1.9746747087741696,1.9755077185944736,0.0008330098203039871,7.204275784919845,7.210279517633848,1.0008333568693428,True,ok
24m_primary_all_project_versions,shibaswap,08_10000_25000,$10k–25k,1.997572755231707,1.9963046976398373,-0.0012680575918697645,7.3711427999472265,7.361801690143284,0.998732746053433,True,ok
24m_primary_all_project_versions,shibaswap,09_25000_50000,$25k–50k,1.8699601737307865,1.8663343184482484,-0.003625855282538115,6.488037999793154,6.464555909994209,0.9963807101931749,True,ok
24m_primary_all_project_versions,shibaswap,10_50000_100000,$50k–100k,1.613626568679092,1.6117182378540706,-0.0019083308250213982,5.020987204633078,5.011414636696729,0.99809348888053,True,ok
24m_primary_all_project_versions,shibaswap,11_100000_plus,≥$100k,1.7461015254186734,1.745458771235758,-0.0006427541829152617,5.732212176502031,5.72852895697741,0.9993574523393045,True,ok
24m_primary_all_project_versions,solidly,02_100_250,$100–250,0.8273084816202131,0.826748148495552,-0.0005603331246610832,2.287154529987947,2.2858733205291477,0.9994398238326268,True,ok
24m_primary_all_project_versions,solidly,03_250_500,$250–500,1.205295906884678,1.2042307509508294,-0.0010651559338485939,3.337746594150325,3.334193266319949,0.9989354111433734,True,ok
24m_primary_all_project_versions,solidly,04_500_1000,$500–1k,1.460651348536876,1.4596813074227097,-0.0009700411141662091,4.30876512239444,4.304587469649484,0.9990304292236207,True,ok
24m_primary_all_project_versions,solidly,05_1000_2500,$1k–2.5k,1.6237987659614566,1.6227409771360095,-0.001057788825447048,5.072322329889904,5.066959720764311,0.9989427704359417,True,ok
24m_primary_all_project_versions,solidly,06_2500_5000,$2.5k–5k,1.820145693432597,1.8197018511050989,-0.0004438423274981673,6.172757714633513,6.170018591396751,0.9995562561559368,True,ok
24m_primary_all_project_versions,solidly,07_5000_10000,$5k–10k,1.9746747087741696,1.9765203674915997,0.001845658717430032,7.204275784919845,7.217584697402205,1.0018473629938236,True,ok
24m_primary_all_project_versions,solidly,08_10000_25000,$10k–25k,1.997572755231707,2.0026935376419823,0.005120782410275249,7.3711427999472265,7.4089856280910285,1.00513391602508,True,ok
24m_primary_all_project_versions,solidly,09_25000_50000,$25k–50k,1.8699601737307865,1.8760475921378126,0.006087418407026091,6.488037999793154,6.527653858556619,1.0061059843923121,True,ok
24m_primary_all_project_versions,solidly,10_50000_100000,$50k–100k,1.613626568679092,1.6157120786236598,0.0020855099445677983,5.020987204633078,5.031469449994113,1.0020876861329902,True,ok
24m_primary_all_project_versions,solidly,11_100000_plus,≥$100k,1.7461015254186734,1.7465396573438494,0.00043813192517605515,5.732212176502031,5.734724191915331,1.0004382279189867,True,ok
24m_primary_all_project_versions,sushiswap,02_100_250,$100–250,0.8273084816202131,0.8293483656394702,0.0020398840192571432,2.287154529987947,2.2918248217705544,1.0020419659980875,True,ok
24m_primary_all_project_versions,sushiswap,03_250_500,$250–500,1.205295906884678,1.2092673912437324,0.003971484359054367,3.337746594150325,3.3510287600425777,1.0039793811535993,True,ok
24m_primary_all_project_versions,sushiswap,04_500_1000,$500–1k,1.460651348536876,1.4678046637962587,0.0071533152593827865,4.30876512239444,4.339697580605389,1.007178961333998,True,ok
24m_primary_all_project_versions,sushiswap,05_1000_2500,$1k–2.5k,1.6237987659614566,1.6332893116817047,0.0094905457202481,5.072322329889904,5.120690594437173,1.0095357237575868,True,ok
24m_primary_all_project_versions,sushiswap,06_2500_5000,$2.5k–5k,1.820145693432597,1.8297936802306505,0.009647986798053454,6.172757714633513,6.232600617139623,1.0096946786627057,True,ok
24m_primary_all_project_versions,sushiswap,07_5000_10000,$5k–10k,1.9746747087741696,1.9852212147228208,0.010546505948651141,7.204275784919845,7.280657796019881,1.0106023163716082,True,ok
24m_primary_all_project_versions,sushiswap,08_10000_25000,$10k–25k,1.997572755231707,2.004454527371218,0.006881772139511133,7.3711427999472265,7.422044270378963,1.0069055059457133,True,ok
24m_primary_all_project_versions,sushiswap,09_25000_50000,$25k–50k,1.8699601737307865,1.8768887523351117,0.006928578604325164,6.488037999793154,6.533146971134124,1.0069526367358526,True,ok
24m_primary_all_project_versions,sushiswap,10_50000_100000,$50k–100k,1.613626568679092,1.6197957927522642,0.006169224073172108,5.020987204633078,5.052058544249038,1.0061882929291852,True,ok
24m_primary_all_project_versions,sushiswap,11_100000_plus,≥$100k,1.7461015254186734,1.7532646315013543,0.007163106082680892,5.732212176502031,5.773420032334055,1.0071888224935124,True,ok
24m_primary_all_project_versions,swaap,02_100_250,$100–250,0.8273084816202131,0.8273084816202334,2.0317081350640365e-14,2.287154529987947,2.287154529987993,1.0000000000000204,True,ok
24m_primary_all_project_versions,swaap,03_250_500,$250–500,1.205295906884678,1.205295906884687,8.881784197001252e-15,3.337746594150325,3.337746594150355,1.0000000000000089,True,ok
24m_primary_all_project_versions,swaap,04_500_1000,$500–1k,1.460651348536876,1.4606513485368853,9.325873406851315e-15,4.30876512239444,4.30876512239448,1.0000000000000093,True,ok
24m_primary_all_project_versions,swaap,05_1000_2500,$1k–2.5k,1.6237987659614566,1.6237987659614592,2.6645352591003757e-15,5.072322329889904,5.072322329889917,1.0000000000000027,True,ok
24m_primary_all_project_versions,swaap,06_2500_5000,$2.5k–5k,1.820145693432597,1.820145693432598,8.881784197001252e-16,6.172757714633513,6.172757714633518,1.0000000000000009,True,ok
24m_primary_all_project_versions,swaap,07_5000_10000,$5k–10k,1.9746747087741696,1.9746747087741883,1.865174681370263e-14,7.204275784919845,7.204275784919979,1.0000000000000187,True,ok
24m_primary_all_project_versions,swaap,08_10000_25000,$10k–25k,1.997572755231707,1.9975727552317286,2.1538326677728037e-14,7.3711427999472265,7.371142799947385,1.0000000000000215,True,ok
24m_primary_all_project_versions,swaap,09_25000_50000,$25k–50k,1.8699601737307865,1.8699601737307499,-3.6637359812630166e-14,6.488037999793154,6.488037999792916,0.9999999999999634,True,ok
24m_primary_all_project_versions,swaap,10_50000_100000,$50k–100k,1.613626568679092,1.6136265686790885,-3.552713678800501e-15,5.020987204633078,5.020987204633061,0.9999999999999964,True,ok
24m_primary_all_project_versions,swaap,11_100000_plus,≥$100k,1.7461015254186734,1.7461015254186574,-1.5987211554602254e-14,5.732212176502031,5.73221217650194,0.999999999999984,True,ok
24m_primary_all_project_versions,swapr,02_100_250,$100–250,0.8273084816202131,0.8273107652164066,2.28359619347529e-06,2.287154529987947,2.287159752931289,1.000002283598801,True,ok
24m_primary_all_project_versions,swapr,03_250_500,$250–500,1.205295906884678,1.2053002687424976,4.361857819601411e-06,3.337746594150325,3.3377611529581586,1.0000043618673324,True,ok
24m_primary_all_project_versions,swapr,04_500_1000,$500–1k,1.460651348536876,1.4606547119520192,3.363415143287085e-06,4.30876512239444,4.308779614584673,1.0000033634207997,True,ok
24m_primary_all_project_versions,swapr,05_1000_2500,$1k–2.5k,1.6237987659614566,1.623802169748319,3.403786862365976e-06,5.072322329889904,5.072339595023395,1.0000034037926553,True,ok
24m_primary_all_project_versions,swapr,06_2500_5000,$2.5k–5k,1.820145693432597,1.8201491715837,3.478151102909166e-06,6.172757714633513,6.172779184454904,1.0000034781571516,True,ok
24m_primary_all_project_versions,swapr,07_5000_10000,$5k–10k,1.9746747087741696,1.9746779304289186,3.221654748974956e-06,7.204275784919845,7.204298994646527,1.0000032216599386,True,ok
24m_primary_all_project_versions,swapr,08_10000_25000,$10k–25k,1.997572755231707,1.9975755488205496,2.793588842475714e-06,7.3711427999472265,7.371163391918271,1.0000027935927445,True,ok
24m_primary_all_project_versions,swapr,09_25000_50000,$25k–50k,1.8699601737307865,1.8699690760510017,8.902320215220527e-06,6.488037999793154,6.48809575864209,1.000008902359841,True,ok
24m_primary_all_project_versions,swapr,10_50000_100000,$50k–100k,1.613626568679092,1.6136293459055422,2.7772264501457755e-06,5.020987204633078,5.021001149070913,1.0000027772303066,True,ok
24m_primary_all_project_versions,swapr,11_100000_plus,≥$100k,1.7461015254186734,1.7461072418445398,5.716425866442165e-06,5.732212176502031,5.732244944361646,1.0000057164422052,True,ok
24m_primary_all_project_versions,uniswap,02_100_250,$100–250,0.8273084816202131,0.8298198736336864,0.0025113920134732792,2.287154529987947,2.292905690294412,1.0025145481999835,False,coefficients_only_invalid_CR1_covariance
24m_primary_all_project_versions,uniswap,03_250_500,$250–500,1.205295906884678,1.2316451428877575,0.02634923600307948,3.337746594150325,3.426862580039133,1.0266994462806107,False,coefficients_only_invalid_CR1_covariance
24m_primary_all_project_versions,uniswap,04_500_1000,$500–1k,1.460651348536876,1.4027770341246086,-0.057874314412267314,4.30876512239444,4.066477046705187,0.9437685580887246,False,coefficients_only_invalid_CR1_covariance
24m_primary_all_project_versions,uniswap,05_1000_2500,$1k–2.5k,1.6237987659614566,1.4441982700512341,-0.17960049591022242,5.072322329889904,4.23845268582463,0.8356039719417095,False,coefficients_only_invalid_CR1_covariance
24m_primary_all_project_versions,uniswap,06_2500_5000,$2.5k–5k,1.820145693432597,1.5206658067828887,-0.29947988664970837,6.172757714633513,4.575270427345612,0.7412036303481018,False,coefficients_only_invalid_CR1_covariance
24m_primary_all_project_versions,uniswap,07_5000_10000,$5k–10k,1.9746747087741696,1.5613096205294406,-0.41336508824472906,7.204275784919845,4.765057577859774,0.6614207617973346,False,coefficients_only_invalid_CR1_covariance
24m_primary_all_project_versions,uniswap,08_10000_25000,$10k–25k,1.997572755231707,1.6936838587422454,-0.3038888964894617,7.3711427999472265,5.4394821250884915,0.7379428499373849,False,coefficients_only_invalid_CR1_covariance
24m_primary_all_project_versions,uniswap,09_25000_50000,$25k–50k,1.8699601737307865,2.074973932258813,0.20501375852802672,6.488037999793154,7.964338844005047,1.2275419540173715,False,coefficients_only_invalid_CR1_covariance
24m_primary_all_project_versions,uniswap,10_50000_100000,$50k–100k,1.613626568679092,2.1152951960586903,0.5016686273795983,5.020987204633078,8.292033180381308,1.6514746687125386,False,coefficients_only_invalid_CR1_covariance
