x,y
2.121738987018919,6853.458890234096
2.1247041363654975,6775.438110558444
2.1276540749296924,6698.305530864552
2.1305833969745254,6622.051039753724
2.1334900550136853,6546.664640936957
2.1363748321950737,6472.136451924441
2.1392407463839374,6398.456702730081
2.142092430061142,6325.615734590736
2.144935528103495,6253.603998700038
2.147776149431991,6182.41205495663
2.150620399173038,6112.030570726651
2.1534740066037865,6042.45031962031
2.1563420522464822,5973.662180282391
2.1592287865955244,5905.6571351965185
2.1621375244937844,5838.426269503039
2.1650705941440465,5771.960769830393
2.1680293186566355,5706.251923139687
2.171014010819342,5641.291115582586
2.1740239677796636,5577.069831372037
2.177057460418689,5513.579651665961
2.1801117209182155,5450.812253463613
2.183182939817735,5388.759408514504
2.186266289290222,5327.412982239755
2.1893559913443834,5266.764932665725
2.1924454476168433,5206.807309369777
2.1955274414092356,5147.53225243805
2.1985944133568647,5088.931991435094
2.2016388008597945,5030.99884438523
2.204653419838314,4973.725216765532
2.207631857333382,4917.103600510205
2.2105688366939864,4861.126573026406
2.213460514935941,4805.786796221155
2.21630467507455,4751.077015539406
2.2191007848281545,4696.990059013026
2.2218499062673307,4643.518836320622
2.2245544572334075,4590.656337858053
2.2272178426275793,4538.395633819542
2.2298439896817253,4486.729873289235
2.2324368338395013,4435.652283343105
2.2349998090757044,4385.156168161087
2.2375353972155225,4335.234908149308
2.2400447847991485,4285.881959072335
2.242527663914221,4237.090851195242
2.244982196685586,4188.855188435543
2.247405143919925,4141.168647524673
2.249792139258085,4094.024977179089
2.252138073598393,4047.4179972807733
2.254437542673111,4001.341598067077
2.2566853049815934,3955.789739329785
2.2588766984341033,3910.756449623296
2.261007971717851,3866.23582548182
2.263076499349548,3822.222030645488
2.2650808657107704,3778.7092952952653
2.267020820740063,3735.6919152965797
2.268897125968693,3693.164251451578
2.2707113220931063,3651.120728759833
2.2724654566997944,3609.5558356875713
2.2741618122938436,3568.4641234450946
2.275802670489698,3527.8402052725523
2.2773901389858766,3487.6787557337416
2.2789260553197543,3447.9745100180085
2.280411967366838,3408.7222632500757
2.281849177227013,3369.9168698077265
2.2832388244766846,3331.553242647263
2.28458197827775,3293.6263526366356
2.2858797064148706,3256.131227896173
2.287133093150079,3219.0629531468085
2.2883431862825194,3182.416669065732
2.2895108657948025,3146.1875716493737
2.290636640307796,3110.3709115836527
2.291720391360332,3074.961993621366
2.292761097380391,3039.956175966696
2.2937565774435287,3005.3488696667073
2.294703298265847,2971.135538009777
2.295596285660939,2937.311695930873
2.2964291738596603,2903.872909423599
2.297194413267937,2870.8147949589375
2.2978836406500407,2838.133018910607
2.2984881970936515,2805.823296986962
2.2989997604799863,2773.881393669361
2.2994110426979555,2742.3031216569266
2.2997164895330866,2711.084341317626
2.2999129147018027,2680.22096014561
2.3,2649.70893222471
2.299980601384116,2619.5442576980595
2.2998608155935685,2589.7229822437494
2.2996497824475735,2560.2411965564506
2.299359222297583,2531.0950358349387
2.299002733863281,2502.280679275451
2.298594902138632,2473.7943495708155
2.298150286574804,2445.6323124152786
2.2976823740192023,2417.790876014969
2.297202587217797,2390.266390603938
2.296719437194418,2363.0552479657076
2.2962378965616415,2336.1538809602616
2.2957590517878463,2309.558763056435
2.295280067473921,2283.266407869604
2.294794467248056,2257.273368704659
2.294292706802911,2231.576238104173
2.2937629877723174,2206.1716474017135
2.293192239223343,2181.0562662802395
2.2925671786506117,2156.2268023355273
2.2918753578952353,2131.680000644565
2.2911061018987353,2107.4126433388606
2.290251259272445,2083.4215491826085
2.2893057021040533,2059.7035731556575
2.2882675363270146,2036.2556060412262
2.2871380109490422,2013.0745740183104
2.285921141840724,1990.1574382587407
2.2846230910253755,1967.501194528806
2.283251363178337,1945.1028727954345
2.2818138955418057,1922.959536836845
2.2803181245686295,1901.0682838576354
2.278770111968104,1879.426244108252
2.2771738048532995,1858.0305805087894
2.275530490496024,1836.878488277076
2.273838487449729,1815.9671945609914
2.2720930935260357,1795.2939580749692
2.2702867894585244,1774.8560687406393
2.268409677105492,1754.6508473315612
2.266450114467477,1734.6756451219985
2.264395497889015,1714.9278435397018
2.262233135271896,1695.4048538226264
2.25995115305024,1676.1041166795756
2.257539383618624,1657.0231019546982
2.2549901879718663,1638.1593082958082
2.252299179316375,1619.5102628264792
2.249465826014601,1601.0735208218716
2.24649392510267,1582.846665388252
2.243391949585922,1564.827307146159
2.2401732827887466,1547.0130839171768
2.2368563604760623,1529.4016604142746
2.2334647457635044,1511.9907279356717
2.230027162663321,1494.7780040621842
2.2265775112718043,1477.7612323580277
2.223154880977643,1460.9381820750082
2.219803567628548,1444.3066478600977
2.216573086439288,1427.86444946633
2.2135181549019003,1411.609431466989
2.210698599805334,1395.5394629730529
2.2081791209871287,1379.652437353852
2.206028823630448,1363.9462719609094
2.204320413563047,1348.4189078549223
2.203128939587624,1333.0683095358552
2.2025299673036143,1317.8924646761031
2.2025970840993936,1302.889383856693
2.203398668301828,1288.057100306489
2.2049939087789863,1273.393669644364
2.207428134342449,1258.897169624315
2.210727601990196,1244.5656998834647
2.2148939930378733,1230.3973816929465
2.2198989669658036,1216.3903577116184
2.2256792121706064,1202.5427917425818
2.232132497037594,1188.852868492473
2.2391152502400686,1175.3187933334925
2.246442174422942,1161.9387920681484
2.2538883151202826,1148.7111106966713
2.2611938655924186,1135.6340151870827
2.268071794233724,1122.705791247878
2.2742181479366046,1109.9247441032983
2.2793246328773775,1097.2891982711587
2.2830928292831763,1084.7974973432126
2.2852491867711873,1072.4480037680034
2.2855597985160263,1060.2390986362022
2.2838438875888807,1048.16918146838
2.2799849709122113,1036.236670005201
2.273938798385666,1024.4400000000005
