bot_address,total_volume_usd
0x24e6f58d58aa6db32ec9e0a332ffdefcc5d6f047,3263.4395895999646
0xb1035d946d6548feca96341485d28eba463ad9cb,3258.5787911572465
0xfcff3b04c499a57778ae2cf05584ab24278a7fcb,3251.9640707849585
0x139bf84e08292811e290a388c5c51875f6e634f2,3243.299451620227
0xeedfb7674726bcf8b7c0a861256552cba6b30bc9,3243.120226066044
0xf310a97fe408e1b1a0549a85c64018d4617245d3,3242.6483519773005
0x2d54bebdf37dc8a85ceb845d84dd083d1edcd95d,3240.7288146250853
0xbaf9705037c14ad072a0daf87cd113de1a2a2f51,3239.4033140313477
0x60a6aeb9ba1a880e74ae4b56a5f0246d51d0319e,3237.5048050856135
0x46cb281a731a90abb877d2673e853ce9c5999e2b,3237.061793230986
0x464bd7e6718a815c20a5ad529003d7a93a9676b3,3233.274812647185
0x64c33e5d5e8a63fbca346d87d888f6a07cf47650,3233.254461941996
0x14a870fdc25fa79e73fb31669bbdbcd3fb32200a,3231.7605104746026
0x975238723a152f3b449b5b969691e7cdb585e1c1,3230.724566989054
0x3051607998fe3a690237af729caa6c6d1d6d99b4,3225.161903280934
0x169bf778a5eadab0209c0524ea5ce8e7a616e33b,3224.4145863570234
0x4e9f3ea81c84df335ca8ed45e774e4fd4df4e35f,3215.180564735303
0xac2bb0855ab7963152c8fc4f98a862dcac530a4e,3212.5757543232644
0x13e7bd87cb39c7065ea3e79e20e14612464f6698,3211.33427853363
0x2404bb21c430c022fdd6f2d84281a933969d64d7,3208.968289860423
0xc8b242829369a985a7534914189966d4ca939a00,3206.1408201062977
0x1c1c36a1ec4730935da9989d10c9ede3f5cd9c07,3204.5707325542135
0xd662c13de7623530381b77cb1577ec85909b2faa,3204.2448
0x078d469141e64165804df07a41f2a20aa63994e9,3194.799896239119
0x3c48d5de1559743cb5c8f4364d4dc44188c459d0,3191.083783652964
0x04ed15a29addad1e8189026d17879403997050a3,3190.777283025005
0x0da6253560822973185297d5f32ff8fa38243afe,3190.5734551469995
0x5412be87c36d671358353dffc839ef79cdf79530,3187.529307170429
0x0ef3b554152a708d3031dde5be3218c245cdc48c,3186.2542128124533
0xd12b39342d18277623de3b44fc70d17907cdea37,3185.0130793129615
0xdba82b1b237455f795fe94ddd1260b77a7493e54,3183.6216240892736
0x0fcea84aca409f77a479e16fb28bd4f30908e066,3178.742341606211
0x7c7ca79e0cdc2dbdedd8bd1f527414a0ff1d15c9,3177.156420331931
0xb657b0d8abcbe88883f9da859b9008a9f785f44f,3173.268148077785
0x1eceecd89dfe403f33b75a8d9e609791c98bb76a,3171.4250634535347
0x17490a71db3ce4eeec61997791e0c630a57a1c01,3166.980769655056
0x95a4880689e22277702fc686cc7ee97d1737c81b,3163.828255096045
0xb4f3b00d13d20409afd9488ab991d0b40e6a5219,3161.9043150892294
0x2de92d158afd3b84fc79eb6e5325d1132cbce743,3160.333803698312
0x424485f89ea52839fdb30640eb7dd7e0078e12fb,3159.659174259903
0x04108d8fa84c41a279767cbc560922ff3400000f,3158.4995694207105
0x9ac681f68a589cc3763bad9ce43be3380696b136,3157.574893641852
0xf39f379da9a5450d3ba23be939a1b9653778acbc,3153.218397173632
0x35263fb893722260ecdf4e1ed2665ed689348b62,3153.1723355844088
0xd8857e7da2d6e05667c5b9218f97efaaa671f44a,3152.9377976272203
0x821808a9e5bce37bf7cdb92516da9fab4ea86c5f,3150.7022263559393
0xff9704a23d4c4f57c69d86e1113c1e9204cd804e,3147.6478558122985
0x2cc717de6f6a0afdbd19614f1eaa8090488e416f,3146.520984102821
0x7f46c12a7ac8343d11652fffdaed411d2d427eb0,3146.340811476654
0x73ce7c88893c12229a47f9fc94d2d1d00fea4a0e,3142.1824897348183
0x6aac07badc54bb69add5a949dd964f6fe05a838b,3139.250292823267
0x02b86f959aa6eaeab5ca9e013d6dd9ae14de4fbf,3139.0209089872806
0xce1ed37ca6de5409e19c0f02465c3247ff3d2e78,3134.0604079603177
0xa6de8dbae7b2504a7bec7b0dc7783e46565e9f75,3133.4865222351445
0x95d9a1a365f01ffce582fc1d6732bb5cbf502359,3129.364809491865
0xe46cae9c87c78e9ed6932be8da59d44f00bb5943,3129.2958504506178
0xc90fc5728e6fdbe663751cda62decd59fd260cff,3127.626844397238
0x9f4dbe3b3b9cd96f86cc51c9e7352f02439c0932,3119.6782769565566
0x809c052c2bdf358eaef22a705a4e7862c8ed30b8,3116.937590302973
0xc483e515614eba8505032cd777dea3daab998069,3116.78027109544
0x71d091e35abbd51b46db179184684633581d1816,3115.9886852398604
0x0aceb69ff6f774923940073e94bc64067281a032,3113.503082034545
0xf7dd20da16be38d5c23e8ca8a38bc518f143f93f,3105.874912467427
0x7e3e69866806eeb27c17191e0b585a284eae748c,3105.1964469389995
0x4e6f2fe6f041bbfd72aa4f1e96ca8b42d32f3ddf,3101.7572615911386
0xcf214f20567ea031cbe9d1373ca4831f654c7efe,3100.2133115800466
0x5160cff496af7266ff62b2fa4cc496463fe4da9e,3099.6722739994275
0xc77546cc205d95d55814de1b1448e48b66ed8d26,3099.623136838395
0xefe4d20cf0ee958fe5972fc5e612870088129dd6,3098.4729741816604
0x65d2c57a2718d2ee93a74725bf04827100fb3c75,3098.4504027777803
0xad8af4a78c2bc295164cdb6bd229b62adfd85b26,3097.843858112506
0x92b01d1dda5224cc290f0c3ae356c2096e0c1c0e,3094.351146572756
0x31dff0698ef9623257e01a59c28783f11cadfef0,3089.539946
0x0d1cfdb753f03500f5ae1f565dc3823367630061,3084.0177191539365
0xe20745b629df6456dc8840ff4bc6e275459b3edf,3080.9814577017764
0x43500c73d701d4534f52935c5d729c48bd581939,3077.1392014064822
0x41480b7bfb45ab2add9f461af50c5953a3fbfa34,3075.1856835725757
0x2885b507baf464dbd4b6bcc033adf20b37fda2ad,3074.1220727723758
0x5e3ee75e43ee622f27fbe4b79389677cab17e9bf,3071.4482351123893
0xf064484a860872b5b5c8b768c04f49b17df622b8,3069.2128296774654
0x404e716257c4f4bcc43b967514520b98c0c09dd5,3067.1977636966476
0x3bf0c6ef79334727a6652e90818649645e4ae5e8,3065.8239842949743
0x5bdad7673a1d49f9ea0c2b7bd100cbb25024459b,3065.7620652624355
0x2e81918570f998bd04e4a52c24f2a3c357784d61,3065.745386316262
0x83c4c48d82289db1e7a007568d0b482194a77c8c,3065.3693422441256
0x22a0738bde54050ffc04408063fd5fbdc1205bdf,3064.1893017405646
0x50d3f135681304feef9f80d1d03404e2a0707e82,3063.9896458579233
0x486db7c399f11c6207cddaa900dedd5852df109d,3063.670055321069
0xe71f731c2b76b145354a2bd9e8216f7b0e40d555,3062.726883234453
0x8ea48337c6c6677b0973437f2685d17717c0408e,3059.0218309360966
0x75efb257e07c14a64a010da352b12f9cacd8e483,3056.318634211963
0x6e37d3fa713673925a1e2a43b1eb68aedf313ad8,3055.26854996723
0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,3049.5847342134216
0x2418c488bc4b0c3cf1edfc7f6b572847f12ed24f,3048.1402895941483
0x760166fa4f227da29ecac3bec348f5fa853a1f3c,3047.1726414925834
0x41ef19fbc157cdb8c30a7a171fd6d0c7a4864cdf,3044.956141662271
0xfa3806ed01ee35ed5c1fefa1b170ffd5a420b2b3,3043.58068
0x7021dea161e1c074c88a56b03d62f5acb79c4ed3,3042.400496432033
0x5d752f322befb038991579972e912b02f61a3dda,3041.421389412809
0x5c3235d75455cc1848de7492d2df321e21f35c04,3041.1893904304206
0x23d8dd14a879cf8519e0ded989449666d815b687,3040.617345678557
0xf102357b060ede2e6a0712d1513cc55404e89a6a,3040.180756191563
0x5dcc0e2fbe98f79eb0536c23dd8dd3e9aa6dea34,3034.4427728703913
0x9d52d8a9f2fbf430fd634a21267b4414049c0064,3033.708271694602
0xccb63225a7b19dcf66717e4d40c9a72b39331d61,3026.2128608157104
0x0fdc7b5ce282763d5372a44b01db65e14830d8ff,3026.138546610146
0x0ccb62c623d9d27ade6f3b24bb01bb1376a949bf,3024.2932914072076
0x368d070d7d60eb0b10e0d860c93c7cc8b4442ca0,3021.4283986908945
0x236b03ffcb7d340e795eff0d3db57ea24637e61e,3016.510603675116
0xa4ac834d4948003c44aa05b6ddaa4bc48864ef6a,3014.826687768
0xfed2b7ad92e48445235e2b66af062a9168d855f2,3014.6422404861923
0x4024f2500874c9b44f47f41f0f734ae1d9746463,3012.408962510391
0xc29271e3a68a7647fd1399298ef18feca3879f59,3011.2556344330305
0x040a4b89daa1eb4249a89e702a40515a14e0c143,3010.444965310594
0x5d62a17734f1b0495de13aaef301c6301415b755,3007.400968742855
0xefbd541c1bd3d01c37155e529ad7e0ab007e5275,3006.789662860746
0x1599f184a5e8e853a440f385db832c31a9d591e8,3006.4974167234323
0xfb7ecbfd8930324cd292c300dc2ac0c4991c1d8a,3006.2505627820706
0x066114a4acc788132ae0dc687b0bb0eb0d9cf470,3005.8669748570137
0x504393f35e3cf04977845e183841d8e4ec0ef6b3,3003.91532720744
0xb1932ff4b443636f57a6fc96568905fc63b6bc20,3003.032153072544
0xe274a8159e542df5e3888c3f819308c47fb409e7,2999.2355294685526
0xbbea1ba079290d43b30a0775cdadc9d5f98848ac,2999.0686063230364
0xb2a3c4db5912f866da8c9b682edc31055511130a,2996.1031180177542
0x278cbfd46a87c15fd29d109fedc80d5dd9ac5553,2993.6437926876038
0xb0e6e716346e110336c7c9c8377e1ee7091bea55,2992.747240863711
0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,2991.5030526361134
0xacc19711f194ff0ea1b33aad9384e8c0dd4562e2,2987.2488917521828
0x81a460ea6fd96a73d5672f1f4aa684697d4b44cc,2983.2983361088855
0x701b319aff36311f720f0a1ebd6636dd84bb3e8b,2980.7246907629537
0xfa321beba34fc7e005b98581c201d3ed91f8b579,2980.2265452655615
0xd046a59f340b3d285bf1d001cc827415938372dd,2978.744854115502
0x7bca9c65bf225b45779151384e54807bb9e2af7d,2978.3285925736136
0x438633db5462144559cf880a2466de8e9be966aa,2978.236077005139
0xa431df2318cd4bbd58b6f52484588136eee4730d,2972.5874209321983
0x1084a95c69bdc3325c1c42f86676b6eb66dce053,2965.5990522413103
0x297bd687e19d4180ce4d3cf9ac0cb6f745d23ecb,2956.0966582896626
0x16e57d97785caf612c8c2f596caff893866dff82,2954.6169517736457
0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad,2952.28365541632
0x930c59a2ebddba00fcbcb5d4d4c482c842b1a6c5,2950.7281765411717
0xb7c8fb031525ae8052632fe5b0d6d74dad58d7af,2945.3309814061495
0x53bcb706b3a95b0d075d811e9034acda29be8837,2939.6571869663967
0xd5deb5dd2e677ef6f39a042ea4e063f3505b4c78,2935.5324998946467
0xca658217ce94dfb2156a49a8fad0ff752cac39c2,2930.8582955276197
0xd6c8fc05d64a314184fc6f35ac0840494687eaa0,2929.528951588169
0x34b90693c14e5ab738b946b663cef8ac4b7c3ef1,2927.841772613638
0x0db06310764ed6f86ae8132d6d77ef245204c3e0,2926.7901033142825
0x20cbd44bd71593fdf41bf39344a4e780c75a5d06,2922.0329826897487
0xf2c3bd0328bdb6106d34a3bd0df0ef744551cc82,2919.0991826209615
0x82e7d35e014bf37c8f35de66bc446bdce5da66f6,2918.9282274398984
0x47dbca45057123e478cbe987b7257d8d0bb2022b,2918.1479959826065
0x8cd534e76cbf7dc7c93040aaa69aa15a5e00000d,2914.906086465218
0x45393a85bc48798c48d19eaa61ff6b0b3aadb490,2914.3791236967977
0xa1c129e8e093f935969be783790ccae472f8ba1a,2913.239127693156
0xbdb11d95b76aa5aade4dd6b6885b148bb2007ea8,2913.1760045464266
0x7629424b9f12f90f411cbddca6c36118766213aa,2912.2321919457017
0xdfce55c1cc365d3cb2fb475a4762d34ef0bf6c0d,2910.623521604403
0xc7341039c38f8234f0ba2d7d5dfead9713413078,2910.47192
0xd35efae4097d005720608eaf37e42a5936c94b44,2909.433485438254
0xdbadf4f5df04d7694bcfb573d85c07f6e20d02c9,2905.8969973731173
0xd44faf8af84a68b74f10ad33e402371c7ed7f785,2904.1928148904094
0x7caf0dd5daca328674f9c43337af6f0c2f8dde63,2903.7673707662852
0x3a120000002d00003f5f95c29f47da894700479d,2895.0719477716775
0x5d1461990f636d35030cb603559d6a9d4487f9ca,2893.8224193360315
0x7c7acba9e3474985c17f99430a6807c5ca29bb4d,2893.057349783434
0x9cd028b1287803250b1e226f0180eb725428d069,2890.3666698335624
0x14f235772a31b2524bae4fcac4af239cd9e0ed65,2890.1816722644508
0x00b9ec4ed8b667647a6c193855c20751e5701892,2886.864421301507
0xb358e52a147087635f2cf938ac95d70a45de0525,2885.597958758634
0x1e6d83a2765871673710dfc1c8a034d42b76da5a,2884.7099497522336
0x21aca5d3e5253be30b33cbfac18d759b1d1f83b1,2882.2330483838646
0x4089011b0ccebaed918d63425752839a15153367,2875.9693290000005
0x8f0350c8be74b4cb0458cbf04d16753000fda9d0,2875.26449958308
0x8f92ac2a0f6748d0b012f17dab1f2374a241bbf1,2874.4808868148175
0x391acfba1f11069ff0d6270b72e4253bd37eb968,2871.6067827984525
0x7bede42103b58fbaf9a75eae0e802199c1d9066b,2871.5060798088816
0x97e1fcb93ae7267dbafad23f7b9afaa08264cfd8,2870.9523854281238
0xb65a971ff7b9a5ec311bd0111e653e31457eb177,2869.5605896937773
0xda1375fc4a5975514b3f414034ed7f88d786e611,2868.861802416095
0x072b999fc3d82f9ea08b8adbb9d63a980ff2b14d,2864.3805702466598
0x0a0b2c28470bf68a6144df04b08360559fb4aaf1,2864.2141987471923
0x3c8d7ac39bac7e871307945b936c8b253a16e337,2861.7209676540165
0xad9ef19e289dcbc9ab27b83d2df53cdeff60f02d,2860.587112186335
0x28a2e87ff28a69755a86430cc027a9d5f93cb378,2858.7987715402633
0x5ee7b379e0ee7bfafd8992aa7696f8daa09a9cb4,2857.2716657607007
0xd3c465fb33a3ccaafead346c14310ddd26111d62,2853.766408790529
0x505b9d0d17ad50d6e9b9dbbcc2afdce282cccc90,2852.3824817591494
0x76838fd2f22bdc1d3e96069971e65653173edb2a,2852.3486884359827
0xdfc0a78a1e72caa8589e122de4cfe9d96dc6af6b,2850.665494599439
0x5b1f15aa094113d337e1f4e1a190909bdd7cca55,2849.6767817834298
0x0a05e2e9d6333387d4f634b08fff5210292f5561,2849.3955119936745
0x9f319e265b8189b5b5c2152cacc791b95b3da180,2844.8585447314636
0x6142e7f16376f213185d839823c6379c2dc73bdd,2842.852741248723
0xec02bec0f766e4be02e5bcff1ee59385465df090,2842.0493509194084
0xffe569522895566a11049a0b19a02dcf40d6115c,2841.487264741033
0xaba02654b3e2e4ce47120c394353b55e585496a0,2841.3923154019553
0x1d91389b2aa45c388c4d02eb39a7726d02a71d18,2840.3646739036544
0x744eb6e88d0167fec9b821ca1a5800c133fa72e1,2839.647051932204
0xd715071777e72359e854a224bee71c3dd7e87dcb,2839.3675066892083
0xab26d20964cc0284e190bc22e67d52b8a88a3084,2837.9820152145016
0x87d1b1a3675ff4ff6101926c1cce971cd2d513ef,2837.0526487562997
0x4103e658a8acab924a9a2d3750e6cf3fb932a186,2834.765293152917
0x6e7f25cb3d281d64dbe4b1a38072836adc11815f,2834.0077614062684
0x48c018b4503ae86fce471f5468c261edd344d0b0,2828.3599205356977
0x3fcbf7e069c0931213ee362ada74437cf64f9dd6,2820.5733450370926
0x24cc17e0b338a25d99e3bf9b8f28fc8c353a6d3c,2817.916857579909
0x81fbef4704776cc5bba0a5df3a90056d2c6900b3,2806.8146895720797
0x8a4fba237680746fb6e2d2f9e962cfaf72077a3a,2804.3201150898785
0x0d5904169c549c9fd9fe796450c5450460c15f2c,2800.9064201873944
0x4ca0b97f53bd2bd350a7ef29bef3640fa657b452,2799.2659942806604
0x6d942fad4c606d51dc18b1890fed374e1ccd9857,2799.2144039643385
0xda6d38d49bbb8cbb8113ecc83e93483b6afd2d9a,2798.8058010454797
0xe40af617c129e732798430c54b716e4ae3149540,2795.0537857962654
0xeb65ec88ae9d932db4fe5bc3b962d378943e1667,2793.9169375404877
0xb13697a7bf40e5ee55126a28045265a049330a12,2789.4714047977905
0x03f7724180aa6b939894b5ca4314783b0b36b329,2787.209673030182
0x949250d130d9147a45fb211aaa4fcb0f4198482f,2786.6482530782487
0xaadb9578d4b5b8b8a0ddcb3d6bc00026b643d922,2784.506809898421
0xd1d532778739b8891e50314d08d7f157d8bdd456,2783.768121294449
0x48a1b3ad09d83cde4eed74e53caa5bb5cc00000e,2782.0252256481444
0xe1d66f42f852cdaa3b20c2509bc9201004890e91,2780.30518065552
0x600303821de37604edc8b8554d98629624a10463,2779.7922192103783
0x95aa06c2b3c8d475e317208f0f8c6d4ca7dd923d,2768.9069570985635
0xcaa55dd296813ed2d8080b3104ecf0cc9119415a,2768.4788296060183
0x7a922aea89288d8c91777beecc68df4a17151df1,2768.1657624452155
0xec199d2a536c877231d6ae8fd1995099432b99f0,2768.055820646413
0x844eb5c280f38c7462316aad3f338ef9bda62668,2756.2912831592957
0xace444bddbe07776f5e7512fcc7b8ab3b504365d,2756.0215389292257
0xb62599a17c424740375481209607ca9440fdece0,2754.3387794760924
0x36095c32623186aa74257fc6729e2aa80ee17cee,2752.4240591783355
0xfebc3b7962c3c4fa3e2d31fc0cecbf8cfeef5189,2745.339223100223
0x8bc6cd7822ed04e08394b4b6e61822814be40fb4,2743.571825557716
0xbf8e825fa4b349019cd15930ee15968aa1ecbc16,2741.8397649935905
0x1170496d2eece4494428e0281264ff84ee4014e1,2741.4642455561
0x85fe2c3a8f9c1b31988016f16736d82b1ce678c5,2740.066137321654
0xa9874f98aee8104f96abecc61aef28896621d80a,2737.6668271257586
0xa72d00da721839a1175ba837826e922de7045b61,2735.0920092620263
0xab6a18ceed943fa02ad865ea8917054b2aa5b869,2731.9862597905235
0x040bbb3b6e6e1c934d85644fe72b19c7f5d96f44,2731.60110283958
0x6f2f26676c743726cf099ef6c9cde87d2d98e13d,2729.8997902558076
0x99f35f1823f78d05cf337a698e6288008ff9b098,2728.332053567785
0x0a65b1bd42147f4b1a093c3943a19aac46519ce6,2721.746520003621
0x36219f12d490c2888b1ca8279049aebd1797482e,2720.468509334896
0x798c9a703a255dc869cd0ab9ceeb9345d25373b9,2718.766904
0xa3cb7413d48d2d7d82e0882f2983b24cae2aa306,2713.0625603373737
0xf02c591db87c43377562dfda807edb66ebd8d6c7,2709.623605035817
0x66c4a3f62f7be4aa125549f18eef3ec2cb9065a5,2705.0106735444065
0xe39a646a8b29abfe599cfe872a525fc1cfd56ff5,2700.93126395052
0xeb9ebbc10cdf7d3677e3ead8c98f8422d826c797,2700.81527907897
0xa7592cc08ecba624bea61231a767aa8ba7598357,2699.3037345220046
0xb594855535a10b68c06b3ee03d0d5ec030a68d53,2699.142419326763
0x759dbbd29f06764560b34eae01ca7f48831a9be1,2697.7535761282943
0xad1fcadace3aa8dd994d39751235be41691aaed3,2696.273516300848
0xb6f10abe3e95f02062c75d01046641b88adbf3e0,2690.985350325419
0xfe20c9fcb8832d6dc1f8becbb0dfdeb6422b55e4,2686.5333484681987
0x7939639c322c641978b970e9940051360074b072,2685.159232669
0xd321f69da1285454705e71f3437d36e29a4febda,2684.1411500210265
0xabf226caa353c1163f779e134ba95f26fbbcac39,2683.684657747358
0x82cdb375cce7e52f7a94e00b94f1111d7c80527a,2679.9617881854815
0xdd479ab5841b246818442e193e51805f7a56e445,2678.248274167738
0x4e5d08c31170e72d1cb1cc9503efe557c0c09614,2676.7120609340063
0x801ccfae9d2c77893b545e8d0e4637c055cd26cb,2675.0664185558
0x25c6ec226198adf58e2586db9c5d09615cfd5180,2669.7761807137986
0x0ea7ffc2d67a0520af4ed53a1d1be84694f226c6,2669.5226692349424
0x0678d57b62b85927057214df918de5bc8fc38440,2668.4926071242744
0xecd6b7d6d54be50a214c259f17103afca3941f7b,2667.918488292288
0x1de43182992fe252674b5aac9b5c884ca48d2812,2666.138000232865
0xeef5d5ca760780175b5a76456648bbdf56180c95,2662.045233376072
0x0dc75e04061d1514c9ff41efeaa9737d8e681bcc,2661.511511118249
0xe59a098f0b6a59aa3519df0bce9f88bdc1c61e7c,2660.976500874476
0x99a8c8437c1afb07cce4397a179e7c863eec1fff,2660.9654760750423
0x42018a2ff89b6d662b5f746277bd02f0d85f485a,2659.0764122570035
0x80f8143fa056a063aaeecec3323aa3426262ddb2,2656.5245387592017
0x0c649cf0459533363e79506b2c76c5cddb0e547f,2654.182837958802
0xf06c1c67a19e46475ef1c1bfd9c5ff4cd8fe5229,2650.6681396754234
0x02aadfce566bfd71bac2060e28b8b8b2fa10c2f6,2645.2917307666276
0xeb2e0747e5dfd01fd7412b605702a06d4a96c1ab,2643.5315688096925
0x64141cf8d0d406881ac7b71a088d8c15ab781a9e,2640.1618093380007
0x8ff9529e81c03c109a9e9c848cb3ac7615ce86ca,2639.6253311776677
0xbfbfa17eaccfde8065a681e6186b5dc9694e841e,2638.4393162027573
0x184acd34b1d4e239a0a3e427d084819fd800000c,2637.48681307677
0x1c90843ff6f3472002650f8f7616f4d99f4ecd45,2636.8129302430825
0xd26fadc59bba8d0d5bd92f28cfd1a9d1ddefae75,2628.893489
0xc923b3d24d9c831c3064a8aecc03b390db6b5eab,2617.573280380689
0x12a984191a915c2d5dc101e12156b2b53bb163bd,2616.381223705854
0x455d4d19aca31c7530d75a32f98cf28d98365587,2615.8910069448984
0x3cb75142bdae2bef3eb119affb288aeb0599dc4f,2611.044438105414
0xebee3dab16c3c7a308e26d5863a497ca782ac0ee,2608.86534
0x5ccf29bd0f58e663f10589460bfc18c01c47dc5f,2608.8464603071793
0xbdcccd714c981b3eae1fc70a417ceae7b61b77ac,2607.098875244429
0xbdc1c3f8d6879923c535a153642bba82ccfdb1cf,2606.650485965494
0xa780a1b1f4001409916d51cafd4e1035d9281139,2606.222497476815
0x8cfb51e9ac8c7af403f9c96715f1e037b02dcb94,2605.542546919825
0xcb9c4e7814158ee2e0afefa044042326ff261ab3,2603.8314975103326
0x857d48ca17f733460fa5ec2cd8cdc97c0ebf26d4,2603.236878478263
0x5e7c880835fdd8a6c61f3ab72d4fbb19a4fde74c,2602.1096677456753
0x6f6b8b2fc1646e3b9d30b7633a87105242f8e5ac,2599.1295793668714
0x3187065fc51a0ca3c92734d3307eea8790767ad7,2591.3289223591105
0xd6ba3557bc69c02dd7270edd754ec0f860c4c4fc,2590.7914890872426
0xef21488ffb4844977fc7af65c6e86ee9dfbeb4f2,2588.095344922245
0x1f9ef7950d3113f1cf8ae50c4177188543679227,2585.5321696663405
0xf161b1c5e477f417a573fb485af03675de1d9ec1,2584.036491914972
0x8e4df4b1902bdd9aebecf6b4936bdc28b3ee48ff,2581.4662384987105
0x69d4f0e72a9de650dd3fe1f185ed3bf1e9e7e3ed,2580.965388043382
0x24f7963ab37d1b6042944815e6feb9642bf57991,2580.563258002276
0x84919efdbfefeeb63d47acc3f64a3252c9cf27c2,2579.8801656151672
0x2c69d3e91344b8cf19f9f932231f4085ed67e51c,2574.823099905753
0xcc77a9d99e1700f6f3cb52e7b6bf593958ad19fc,2572.109622758694
0xaa56b0eceb02f7b72a3d2755f21682d9e7b151ca,2570.3255568162726
0x4e1c13ee06c9767ae6b0533942224c8c017bb462,2569.4752127361053
0x1ff5e11d0ed4556bd72a403fb0ac21547f91341b,2562.127021836496
0xf803aaff594139c50fb44d9548a1909ff2d54c9f,2561.9881667116924
0xde90022e08a142d4a2d35aac8d1f2a0264d34ade,2556.92796223169
0x741551c730acbc40d58182b3518505ffb28d1afc,2552.7972561281636
0x22052a1a0f5a3d2839d71c458f177e68b0e73963,2550.880656750008
0x5e4a282819644753ce2cffe886441de100351b9e,2546.6499586704012
0x37412107964a42ffa630569f5b812cfa83f2f0ba,2544.964894858813
0x5207bc61c2717ee9c385b93d3b8beea159ddf02e,2542.999481788958
0xa07a2319fcb589701f1e2103520c3fba31b50d2d,2540.850676611432
0x630d3ab2f197f4362fafe5b507265ee308efb9fe,2533.1253622342692
0x318ccac8b58764ef4c84a7804052cde3fafb840c,2532.5151021952265
0x39eb9c3ca4ea5c9c54797cb1796e8dd4df3d9d7e,2527.9057779373616
0x2f947fe85255aeeee8eaae72e197c5f8981f4a4c,2527.790320611599
0x5691caa4e3b4daf74d360faee8552492883bed4d,2527.6834861163748
0x9379f5e035cf6148c6bbee1d6415795cc773b0a4,2524.6889941757704
0xc4472dcd0e42ffccc1dbb0b9b3855688c22f3a0f,2524.669147451857
0x44b77e9ce8a20160290fcbaa44196744f354c1b7,2523.5401844574576
0xb3d9718eb748a9d71ef94d7602e452475f313469,2523.4458517228413
0x60a26d69263ef43e9a68964ba141263f19d71d51,2521.3621591429287
0x4bf528f0e1f4d4c25a9553da0d5d606a715c80f7,2513.747787402437
0x3cec6746ebd7658f58e5d786e0999118fea2905c,2510.0156669584962
0x5a79425009f6477a61e3e841747e556c40d9e80e,2505.1361829022976
0x61bb05569d769c0e8fa5fceb53042cb1714b6a46,2504.9138772945485
0xa2a9b7fe966591fdef14650a65fadc61012eeed7,2503.645756958469
0xbc9825a03b3b29b5cefe2b739d002de051f7cc67,2502.910971659279
0x6279653c28f138c8b31b8a0f6f8cd2c58e8c1705,2501.2414941812453
0xb4196dfed94605da7c81c3b1ff32e44c6dcfae4c,2500.516139382985
0x8b4ee5ffd317a7b47324dfe7b6749d99d81d52d2,2494.4038440000004
0x424d846a36e958775020af9ac897d3127fb8da27,2492.9581441023824
0x88fcdd9cd5ee7e53ba452c45f7f704041df0b042,2489.4436511959934
0xbf1a45b695d21b786f39e36527aab8dd56afb77e,2486.3524081873093
0x7335e5e5e6ffb7f85d959b359e2adaf7c86d2ac4,2485.587499489145
0xef29476bdf718dfbe2cb05d4f3752f8c554e6dc3,2480.4198738
0xf400534aeb6d113df955f2d8e09f22b4fd62fb2c,2479.6386719345905
0xc7b4fc2b7318e18388a6fa3b286030ac088a35f2,2479.4004289738846
0x34a43471377dcce420ce8e3ffd9360b2e08fa7b4,2477.21660659294
0x19e9e893339bc65ceba64f6b59bafc4a21b34d7b,2473.4490537225033
0xe1525583c72de1a3dada24f761007ba8a560e220,2472.0802510259064
0x6207baeba4a6b5dcedfa2007620b9a84a0b2fbfb,2467.5651794965493
0xa9783344c841d2117dac3dffed0c5bb29ae48cb0,2465.2714297530392
0x9b124a232b776b12f6585c424d9e04726d423ae5,2455.7778658702146
0x18e3d533847665a5268c0566abeca1e71f515309,2455.55100488664
0x618f5f2c385602d49215f51d4551a0f27be65d64,2450.7002570932236
0x0e18b86a6d3cea2ab858dde54ddda40054b03d52,2450.291748392976
0x3f1a36b6c946e406f4295a89ff06a5c7d62f2fe2,2449.112003292482
0x6c34270b36522c8ed353f0fd4831fad95c7a8f51,2448.3001918762457
0x86eaf4c3e79a56aec11ca8db04e2410cafd1daf6,2447.765162258219
0x220d508400e9f2660d4e55a6cad2353a6cf3cec8,2444.8841
0x3da3e8ddbd5bf12d640ff9ebc51e4a319d703848,2442.166497499956
0x02d811086bd9e67511e354a390b61268004d7d49,2438.678162173631
0x03d91bdb25fce0d958602fd84cd3e6786cc95068,2437.9790385548167
0xa81a56587081513faf0868f91d0b0c25e0426d3c,2432.7318385421913
0x32aea6703491b6b26cd21ed7e0177b12ac84bde5,2425.8106169295443
0x50468a8ffecaf9680ab030b5d4127f2272b0f957,2423.1363681802245
0xcc9249a6d241b0015d5ed178d109cd6903831e6f,2421.6586239986073
0x9a81de2ef16997b0afdf517c7afc59ee04bd05e1,2420.9275263210293
0x6139240a5907e4ce74673257c320ea366c521aea,2420.1634350197564
0x1410dbe35520a6b5144510652871a1e64317df71,2417.3168374182724
0x02e10162c8b06d1077a25d8ed0a91c6c44a35589,2415.880001733936
0xe875d87b63df4129182e582bfe8b46240ee5d83f,2412.0401939506905
