victim_tier,pctile_in_tier,trades_in_bin,lower_edge_usd,upper_edge_usd,mean_usd,volume_usd,cutoff_p50,cutoff_p90
Institutional,47,4286,14838.800000000001,15003.302988758229,14934.859869588676,6.4010809401057065e+07,893.9016,8154.581725437702
Institutional,48,4287,15003.306323890696,15238.050000000001,15097.013308728394,6.4720896054518625e+07,893.9016,8154.581725437702
Institutional,49,4286,15238.1504305581,15566.099909733211,15401.488640168564,6.601078031176247e+07,893.9016,8154.581725437702
Institutional,50,4287,15566.17335436349,15898.620876557623,15732.540526394587,6.74454012366536e+07,893.9016,8154.581725437702
Institutional,51,4286,15898.62701706004,16232.611133740627,16060.822482997166,6.883668516212586e+07,893.9016,8154.581725437702
Institutional,52,4286,16232.625212682817,16617.63561750467,16424.896139392524,7.039710485343635e+07,893.9016,8154.581725437702
Institutional,53,4287,16617.652336494506,17009.19545403287,16818.94402674051,7.210281304263657e+07,893.9016,8154.581725437702
Institutional,54,4286,17009.1993,17417.186905175135,17211.60518895672,7.37689398398685e+07,893.9016,8154.581725437702
Institutional,55,4287,17417.31278729046,17818.074780095452,17612.575102505543,7.550510946444127e+07,893.9016,8154.581725437702
Institutional,56,4286,17818.17375,18235.06547572917,18017.3594895375,7.722240277215771e+07,893.9016,8154.581725437702
Institutional,57,4286,18235.085796172425,18713.079887896343,18474.29768672326,7.91808398852959e+07,893.9016,8154.581725437702
Institutional,58,4287,18713.40267181651,19152.411830078992,18936.546605630247,8.118097529833686e+07,893.9016,8154.581725437702
Institutional,59,4286,19152.452391658044,19577.38340571574,19371.143463386303,8.302472088407369e+07,893.9016,8154.581725437702
Institutional,60,4287,19577.4,19912.101,19767.45319728405,8.474307185675672e+07,893.9016,8154.581725437702
Institutional,61,4286,19912.112734457387,20049,19987.910024686495,8.566818236580631e+07,893.9016,8154.581725437702
Institutional,62,4286,20049.116988915997,20495.37095602023,20240.407945678304,8.675038845517722e+07,893.9016,8154.581725437702
Institutional,63,4287,20495.45591680638,21101.48267697134,20796.658729109295,8.915527597169155e+07,893.9016,8154.581725437702
Institutional,64,4286,21101.53892617344,21776.419599100576,21428.34784713416,9.184189887281701e+07,893.9016,8154.581725437702
Institutional,65,4287,21776.497665659528,22486.60560409335,22129.357619548795,9.486855611500569e+07,893.9016,8154.581725437702
Institutional,66,4286,22486.65131453096,23223.19913794697,22850.761915372557,9.793836556928678e+07,893.9016,8154.581725437702
Institutional,67,4286,23223.316596151144,23994.192,23619.515993621102,1.0123324554866004e+08,893.9016,8154.581725437702
Institutional,68,4287,23994.43854772474,24779.217989556764,24392.155912234462,1.0456917239574914e+08,893.9016,8154.581725437702
Institutional,69,4286,24779.338560620105,25285.800814710805,25005.497680057233,1.071735630567253e+08,893.9016,8154.581725437702
Institutional,70,4287,25286.13749386947,26257.689875493066,25769.899001448317,1.1047555701920894e+08,893.9016,8154.581725437702
Institutional,71,4286,26257.941733128206,27363.048824031343,26797.559005344585,1.148543378969069e+08,893.9016,8154.581725437702
Institutional,72,4286,27363.351640363802,28531.73145141024,27947.636816824815,1.1978357139691116e+08,893.9016,8154.581725437702
Institutional,73,4287,28532.1162424947,29691.14537227437,29135.271716060834,1.249029098467528e+08,893.9016,8154.581725437702
Institutional,74,4286,29691.442534116395,30290.862519642815,29976.525564364187,1.2847938856886491e+08,893.9016,8154.581725437702
Institutional,75,4287,30291.338514536397,31566.64,30930.07597724191,1.3259723571443607e+08,893.9016,8154.581725437702
Institutional,76,4286,31567.02584043614,32916.58765632,32223.072030306786,1.381080867218949e+08,893.9016,8154.581725437702
Institutional,77,4286,32917.15069617424,34311.091853985556,33596.103102954745,1.4399289789926404e+08,893.9016,8154.581725437702
Institutional,78,4287,34311.91064649616,35715.7870056138,34996.35548499246,1.5002937596416268e+08,893.9016,8154.581725437702
Institutional,79,4286,35716.799999999996,37562.25,36617.20296984062,1.569413319287369e+08,893.9016,8154.581725437702
Institutional,80,4287,37562.69929480037,39583.950628715946,38576.63053734963,1.6537801511361787e+08,893.9016,8154.581725437702
Institutional,81,4286,39584.20893819096,41433.37263409393,40342.77736799778,1.729091437992385e+08,893.9016,8154.581725437702
Institutional,82,4286,41434.858978711556,44272.33653896644,42801.46131283592,1.8344706318681476e+08,893.9016,8154.581725437702
Institutional,83,4287,44272.534740019924,47273.40240682634,45718.32994281552,1.9599448046485016e+08,893.9016,8154.581725437702
Institutional,84,4286,47273.96856892003,49849.44485050785,48782.36604113725,2.0908122085231423e+08,893.9016,8154.581725437702
Institutional,85,4287,49849.507879814606,52026.64274318775,50523.22192743669,2.1659305240292108e+08,893.9016,8154.581725437702
Institutional,86,4286,52026.880331941575,56786.8,54321.64044845341,2.328225509620713e+08,893.9016,8154.581725437702
Institutional,87,4286,56787.950520797654,62069.45309100174,59381.2664644129,2.545081080664737e+08,893.9016,8154.581725437702
Institutional,88,4287,62070.9240742948,69155.40036454237,65528.65186004521,2.809213305240138e+08,893.9016,8154.581725437702
Institutional,89,4286,69155.45165076,77161.29980881099,72946.93326834186,3.126505559881132e+08,893.9016,8154.581725437702
Institutional,90,4287,77162.9597028169,86865.525,81629.8133740187,3.499470099344182e+08,893.9016,8154.581725437702
Institutional,91,4286,86865.87670224386,98751.88015917734,92770.79477380263,3.9761562640051806e+08,893.9016,8154.581725437702
Institutional,92,4286,98753.6637383263,108280.95912438695,101864.98868409498,4.3659334150003105e+08,893.9016,8154.581725437702
Institutional,93,4287,108283.40952432636,129957.64621380798,118554.54533124442,5.082433358350448e+08,893.9016,8154.581725437702
Institutional,94,4286,129966.26256391231,158015.1669094415,143955.5243864423,6.169933775202917e+08,893.9016,8154.581725437702
Institutional,95,4287,158015.65885703344,195977.12237424724,175385.50740585558,7.518776702489028e+08,893.9016,8154.581725437702
Institutional,96,4286,195998.43827663097,247407.5275187372,216926.18953266938,9.29745648337021e+08,893.9016,8154.581725437702
Institutional,97,4286,247407.9668360778,324636.9490868341,282593.3898130194,1.2111952687386012e+09,893.9016,8154.581725437702
Institutional,98,4287,324640.85870889516,489187.87423332897,395324.33184108994,1.6947554106027524e+09,893.9016,8154.581725437702
Institutional,99,4286,489259.17,861948.7600000001,621144.5936235317,2.6622257282704573e+09,893.9016,8154.581725437702
Institutional,100,4287,862050.5822100753,2.100546e+07,1.826881337222547e+06,7.831840292673059e+09,893.9016,8154.581725437702
